,latitude,longitude,nama,kategori,telp,alamat,website,last_review,date_last_review,last_review_rating,link,intersect
40,-6.9170719,106.9303722,Fixapple Solutions,Toko Perbaikan Ponsel,Telepon: 0856-0202-1202 ,"Alamat: Jl. Surya Kencana No.40, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",Situs Web: fixapplesolutions.com ,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Fixapple+Solutions/@-6.9166128,106.9307722,20z/data=!4m6!3m5!1s0x2e684830bc2294c5:0xe48ee38ad5021155!8m2!3d-6.9170719!4d106.9303722!16s%2Fg%2F11g9vjwdh4?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
41,-6.9170692,106.931445,SDN Dewi Sartika CBM,Sekolah Dasar,Telepon: (0266) 7162068 ,"Alamat: Jl. Dewi Sartika No.1, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: sdndewisartikacbm.blogspot.com ,,3 minggu lalu,4 bintang,"https://www.google.com/maps/place/SDN+Dewi+Sartika+CBM/@-6.9166128,106.9307722,20z/data=!4m6!3m5!1s0x2e684834185ce9cb:0xb235bac21cf85722!8m2!3d-6.9170692!4d106.931445!16s%2Fg%2F1pzqkpm2p?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
42,-6.9170304,106.9317872,Islamic Montessori Private Class (IMPC),Taman Kanak-kanak,,"Alamat: 3WMJ+5PM, Jl. Cikole Dalam, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,Sayang bngt program pendidikan nya bagus tp guru nya gk ramah... Terus gk jelas labil kaya abg doyan nghapus2in cht,setahun lalu,1 bintang,"https://www.google.com/maps/place/Islamic+Montessori+Private+Class+(IMPC)/@-6.9166128,106.9307722,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68498f5c396fd3:0x63b672e5cbea4f0e!8m2!3d-6.9170304!4d106.9317872!16s%2Fg%2F11t4_cyhhs?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
43,-6.9170961,106.9303292,3Store Sukabumi,Penyedia Layanan Telekomunikasi,Telepon: 0896-4400-0123 ,"Alamat: Jl. Surya Kencana No.38, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",Situs Web: tri.co.id ,"Hai Kak Bobbi, Terima kasih kak atas ulasan dan penilaian yang diberikan. Senang sekali dapat membantu, semoga ke depannya pelayanan yang diberikan lebih baik lagi 🙏. Jangan lupa untuk follow juga akun twitter @3careIndonesia untuk informasi dan promo terbaru Tri Indonesia. Thanks ^Sasa …",23 jam lalu,5 bintang,"https://www.google.com/maps/place/3Store+Sukabumi/@-6.9166128,106.9307722,20z/data=!4m6!3m5!1s0x2e6849da5a20ff3d:0x323155dfc8d7cd3f!8m2!3d-6.9170961!4d106.9303292!16s%2Fg%2F11cnbl7lv5?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
44,-6.9171458,106.9304,Noah's Barbershop & Coffee Sukabumi,Tempat Cukur Rambut,Telepon: 0852-8328-7172 ,"Alamat: Jl. Surya Kencana No.40, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,"Pokok nya disini tempat yg saya percaya untuk di potong rambut , hasilnya memuaskan ☺️☺️💯 …",seminggu lalu,5 bintang,"https://www.google.com/maps/place/Noah's+Barbershop+%26+Coffee+Sukabumi/@-6.9166128,106.9307722,20z/data=!4m6!3m5!1s0x2e6849003b528451:0xe1409d53ccd991f3!8m2!3d-6.9171458!4d106.9304!16s%2Fg%2F11wm_vn5lc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
45,-6.9171921,106.9304922,KENTJANA AQUALAND,Pusat Perbelanjaan,Telepon: 0855-2453-0790 ,"Alamat: Jl. Surya Kencana No.40, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,"Bagus
layanan yang ramah
tempatnya masih indah …",3 tahun lalu,5 bintang,"https://www.google.com/maps/place/KENTJANA+AQUALAND/@-6.9166128,106.9307722,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849c14fc3b4f9:0xb7cb9381465019a5!8m2!3d-6.9171921!4d106.9304922!16s%2Fg%2F11lg278_t2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
46,-6.917209,106.9312378,Tim Penggerak Pkk Kota Sukabumi,Asosiasi/organisasi,Telepon: (0266) 211939 ,"Alamat: Jl Perpustakaan No.mor 5, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",Situs Web: pkk.semarangkota.go.id ,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/Tim+Penggerak+Pkk+Kota+Sukabumi/@-6.9172154,106.9309311,20z/data=!4m6!3m5!1s0x2e6848341e54f8bf:0x59f3e288340ce3ca!8m2!3d-6.917209!4d106.9312378!16s%2Fg%2F11g9q1j20q?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
47,-6.9159236,106.9321401,Bubur Ayam Pengkolan mang Adun (alm) Sukabumi,Restoran Bubur,,"Alamat: Jl. Surya Kencana No.60-62, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,Agak asin buat saya tapi gapapa..langganan kalau ke Sukabumi,3 hari lalu,4 bintang,"https://www.google.com/maps/place/Bubur+Ayam+Pengkolan+mang+Adun+(alm)+Sukabumi/@-6.9159236,106.9318182,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68483447deeba3:0xb8318f76a70ee163!8m2!3d-6.9159236!4d106.9321401!16s%2Fg%2F11clp326pc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
48,-6.9196719,106.9327729,Warung NewMMpoet,Kedai Kopi,Telepon: 0857-9387-7657 ,"Alamat: 3WJM+44J, Gg. Adireja, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Warung+NewMMpoet/@-6.9201876,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849e8d390dff7:0x8bc2c7bdeffec6f4!8m2!3d-6.9196719!4d106.9327729!16s%2Fg%2F11s_x5gss8?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
49,-6.9198948,106.9341773,Orthodontist Sukabumi,Ortodontis,Telepon: (0266) 225180 ,"Alamat: Jl. Rumah Sakit No.1, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Orthodontist+Sukabumi/@-6.9201876,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849e02cf5a751:0x3f4923eae054a3e0!8m2!3d-6.9198948!4d106.9341773!16s%2Fg%2F11tdkw78gr?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
50,-6.9199856,106.932637,Kos Puri Cendekia,Hotel jangka panjang,Telepon: 0813-8159-0019 ,"Alamat: Jl. Riau Gg. Adireja No.13, RT.4, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kos+Puri+Cendekia/@-6.9199839,106.9323054,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684836fd3086af:0x21b9cd1489fc273b!8m2!3d-6.9199856!4d106.932637!16s%2Fg%2F11by_yc2p6?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
51,-6.9200555,106.932643,Kost Griya QQ 1,Hotel jangka panjang,Telepon: 0815-6072-150 ,"Alamat: Jl. R. E. Martadinata Gg. Adireja No.02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kost+Griya+QQ+1/@-6.9200498,106.9322849,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849ac32b1d2e3:0x2df2f6d8fa87a798!8m2!3d-6.9200555!4d106.932643!16s%2Fg%2F11h_b0sz4g?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
52,-6.920072,106.932281,Kresna Poultry Supplier,,Telepon: (0266) 221647 ,"Alamat: JL Arif Rahman Hakim, No. 17, Benteng, Warudoyong, Cikole, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kresna+Poultry+Supplier/@-6.9200761,106.9319473,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684837031e6819:0xa5331ec3cdceedaf!8m2!3d-6.920072!4d106.932281!16s%2Fg%2F11b6dcr62r?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
53,-6.9202553,106.9325863,Mie Goreng Mang Uha,Restoran Mie,,"Alamat: Jl. R. E. Martadinata No.45, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Mie+Goreng+Mang+Uha/@-6.9202515,106.9322323,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684961ee0ec051:0x8877d070d4d9be43!8m2!3d-6.9202553!4d106.9325863!16s%2Fg%2F11kjpcxd_f?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
54,-6.9202834,106.9333434,BTPN KC Sukabumi,Bank,Telepon: (0266) 221053 ,"Alamat: Jl. R. E. Martadinata No.51, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: bankbtpn.co.id ,Senang rasanya menunggu dalam antrean...,setahun lalu,4 bintang,"https://www.google.com/maps/place/BTPN+KC+Sukabumi/@-6.9201876,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684837badd6b1f:0xd257c8b8c9ab2d53!8m2!3d-6.9202834!4d106.9333434!16s%2Fg%2F1hc3dq7cy?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
55,-6.9204275,106.9329344,Vihara Dharma Ratna,Tempat Religius,,"Alamat: JL Laks Jl. R. E. Martadinata No.49, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,3 bulan lalu,5 bintang,"https://www.google.com/maps/place/Vihara+Dharma+Ratna/@-6.9201876,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684837a85b93fb:0xd0295b3ed622abd8!8m2!3d-6.9204275!4d106.9329344!16s%2Fg%2F11bzwltrll?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
56,-6.9204691,106.9337099,Gedung Wanita,Tempat acara,Telepon: (0266) 225151 ,"Alamat: Jl. R. E. Martadinata No.57, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,5 bulan lalu,5 bintang,"https://www.google.com/maps/place/Gedung+Wanita/@-6.9201876,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684830d3624b0d:0xc4b4ca8b8c5dc6e2!8m2!3d-6.9204691!4d106.9337099!16s%2Fg%2F1pzppphvj?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
57,-6.9205338,106.9345737,BNI Sukabumi,Bank,Telepon: (0266) 221146 ,"Alamat: Jl. R. E. Martadinata No.63-65, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: bni.co.id ,"Lokasi strategis, tempat parkir luas, dilengkapi dengan sarana toilet dan tempat ibadah yang nyaman, karyawan ramah dan pelayanan yang baik",6 bulan lalu,5 bintang,"https://www.google.com/maps/place/BNI+Sukabumi/@-6.9201876,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684837c7083eb5:0x2e2131d3825752f3!8m2!3d-6.9205338!4d106.9345737!16s%2Fg%2F12hpvt2nq?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
58,-6.9205637,106.933731,Posbid maximus GW,Tempat Parkir,,"Alamat: Jl. R. E. Martadinata No.55-59, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Posbid+maximus+GW/@-6.9201876,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849102ddd4df9:0x431b30afb3550e5d!8m2!3d-6.9205637!4d106.933731!16s%2Fg%2F11s3c85l_5?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
59,-6.9185281,106.933678,Thintofat Boutique,Toko Pakaian,Telepon: 0821-2809-0018 ,"Alamat: Jl. Syamsudin. SH No.50, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Tempatnya Baguss. Untuk pelayanan Nyaaa Ramah Ramah dan Di layanin dengan baik. Nanti dateng lagi bareng teman""🥰😘 …",seminggu lalu,5 bintang,"https://www.google.com/maps/place/Thintofat+Boutique/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68484a0686c161:0xc6c3cd8ab8d3b73!8m2!3d-6.9185281!4d106.933678!16s%2Fg%2F11bzrhtmrg?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
60,-6.9185931,106.9342609,Laboratorium Klinik Ummi,Laboratorium Medis,,"Alamat: 3WJM+HP6, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,6 tahun lalu,5 bintang,"https://www.google.com/maps/place/Laboratorium+Klinik+Ummi/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6848368a318ba3:0xf501f06e40b8c800!8m2!3d-6.9185931!4d106.9342609!16s%2Fg%2F1td81lms?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
61,-6.9186669,106.9324006,Tina Snack,Dapur Umum,Telepon: 0815-6318-7082 ,"Alamat: Jl. Syamsudin. SH Gg Moh Tohir No.63, RT.003/RW.006, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Tina+Snack/@-6.9186429,106.9320804,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68496243f95637:0x8f1e3cbd3f0e29d4!8m2!3d-6.9186669!4d106.9324006!16s%2Fg%2F11qgjnmncc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
62,-6.9187272,106.9344795,Bank Muamalat ATM,ATM,Telepon: (021) 80668000 ,"Alamat: Jalan Syamsudin Sh. No 50, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Lacar jaya...,setahun lalu,5 bintang,"https://www.google.com/maps/place/Bank+Muamalat+ATM/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6848364246ec4f:0x37a981e1cc807b6d!8m2!3d-6.9187272!4d106.9344795!16s%2Fg%2F11fy4rygmb?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
63,-6.9187572,106.9340928,Universitas Muhammadiyah Sukabumi,Universitas Swasta,Telepon: (0266) 218345 ,"Alamat: Jl. R. Syamsudin, S.H. No. 50, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: ummi.ac.id ,,1 hari lalu,5 bintang,"https://www.google.com/maps/place/Universitas+Muhammadiyah+Sukabumi/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e683633fcd15215:0x261f558445241e0c!8m2!3d-6.9187572!4d106.9340928!16s%2Fg%2F120n81t1?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
64,-6.9187372,106.9328986,Nvn,Komplek perumahan,,"Alamat: 3WJM+G52, Gg. Adireja, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Nvn/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68496eb1405c25:0x8535cd305a510b2!8m2!3d-6.9187372!4d106.9328986!16s%2Fg%2F11t01zn3hq?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
65,-6.9187939,106.9332502,BRITISH PROPOLIS STORE,Toko Vitamin & Suplemen,Telepon: 0812-8113-1747 ,"Alamat: Jl. Syamsudin. SH Gg. Mochammad Tohir No.60, RT.3/RW.06, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: bit.ly ,"Produlnya ori, penjual amanah dam ramah, makazih seller, insyaallah langganan terus",8 bulan lalu,5 bintang,"https://www.google.com/maps/place/BRITISH+PROPOLIS+STORE/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849462a196fcf:0xff0cbd0785b88e34!8m2!3d-6.9187939!4d106.9332502!16s%2Fg%2F11fsz0pthn?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
66,-6.9190576,106.9333712,sukabumi,Pusat Pendidikan,,"Alamat: 3WJM+98H, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/sukabumi/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849004f2736a3:0xf1930a6454946c0f!8m2!3d-6.9190576!4d106.9333712!16s%2Fg%2F11ld023m_r?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
67,-6.9190785,106.9332079,Al-Rosid’s Family,Komplek perumahan,,"Alamat: Gg. Mochammad Tohir No.7, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,5 bulan lalu,5 bintang,"https://www.google.com/maps/place/Al-Rosid%E2%80%99s+Family/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b08339de9f:0x78bfc0b1008d2f6f!8m2!3d-6.9190785!4d106.9332079!16s%2Fg%2F11vkc7mpkm?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
68,-6.9191232,106.9344742,Fakultas Hukum UMMI,Universitas Swasta,,"Alamat: Gedung C, Universitas Muhammadiyah, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,6 bulan lalu,5 bintang,"https://www.google.com/maps/place/Fakultas+Hukum+UMMI/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68492e59a50881:0x117b46e3ba011013!8m2!3d-6.9191232!4d106.9344742!16s%2Fg%2F11jdyn7zp2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
69,-6.9191941,106.9331852,UOZAKi Kost Putri,Motel,,"Alamat: 3WJM+87F, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Ada no. Kontak yg bisa dihubungi?,2 bulan lalu,5 bintang,"https://www.google.com/maps/place/UOZAKi+Kost+Putri/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68498b5918624b:0x67e63966e6833d0b!8m2!3d-6.9191941!4d106.9331852!16s%2Fg%2F11l29bw3c1?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
70,-6.9192938,106.932967,House Of AURA,Toko Pakaian,,"Alamat: Jl. R. E. Martadinata Gg. Adireja No.19, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,10 bulan lalu,5 bintang,"https://www.google.com/maps/place/House+Of+AURA/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849f7d170264f:0xb9944252da48bb2b!8m2!3d-6.9192938!4d106.932967!16s%2Fg%2F11fmzgk0kx?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
71,-6.9194307,106.9346884,SEMETON ANGKRINGAN,Kafe,Telepon: 0815-6324-1284 ,"Alamat: Jl. Koperasi No.105A, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,cuman pesen mie doang lama bjirrrr.....,2 minggu lalu,3 bintang,"https://www.google.com/maps/place/SEMETON+ANGKRINGAN/@-6.9194307,106.9343667,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849a11e0d3fb9:0xa43adc9bc6b198fe!8m2!3d-6.9194307!4d106.9346884!16s%2Fg%2F11vx7ltp3b?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
72,-6.9196045,106.9343388,Perpustakaan UMMI,Perpustakaan Universitas,Telepon: 0856-5940-4124 ,"Alamat: 3WJM+5P4, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: perpustakaan.ummi.ac.id ,"Perpustakaan ummi memiliki koleksi buku yang banyak, pelayanannya bagus tetapi sayang tempatnya kurang luas",3 tahun lalu,4 bintang,"https://www.google.com/maps/place/Perpustakaan+UMMI/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6848366a974731:0xa3f782aa1a0747f4!8m2!3d-6.9196045!4d106.9343388!16s%2Fg%2F11f3_77d_0?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
73,-6.9195196,106.9338762,Masjid AL-UMM Universitas Muhammadiyah Sukabumi,Masjid,,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Tuhan memberkati,setahun lalu,5 bintang,"https://www.google.com/maps/place/Masjid+AL-UMM+Universitas+Muhammadiyah+Sukabumi/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68498b6e963dfb:0xfb52c9a29e67c418!8m2!3d-6.9195196!4d106.9338762!16s%2Fg%2F11hdqh59yq?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
74,-6.9195778,106.9328599,SRC CHELLO,Toko bahan makanan,,"Alamat: Gg. Adireja No.24, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/SRC+CHELLO/@-6.918996,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684932d1387339:0xaa212ef691dd6656!8m2!3d-6.9195778!4d106.9328599!16s%2Fg%2F11hym0yx9l?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
75,-6.9172355,106.9329343,Toko Alkes 86 Sukabumi,Toko,Telepon: 0857-8034-5455 ,"Alamat: 3WMM+453, Jln.Belakang Rumah Sakit Bunut, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,6 bulan lalu,5 bintang,"https://www.google.com/maps/place/Toko+Alkes+86+Sukabumi/@-6.9172357,106.9326125,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68497821f22b73:0x9245ee7e11072310!8m2!3d-6.9172355!4d106.9329343!16s%2Fg%2F11lgdssbvk?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
76,-6.9173219,106.9332113,Seblak Seuhah 06,Dapur Umum,,"Alamat: Jl. Rumah Sakit Belakang No.1, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Seblak+Seuhah+06/@-6.917237,106.93292,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684900162e34c3:0xdf74996def2d2052!8m2!3d-6.9173219!4d106.9332113!16s%2Fg%2F11vyrd3rcd?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
77,-6.917309,106.9336686,H.M.Muraz,Gedung Apartemen,,"Alamat: 3WMM+3FF, Jl. Rumah Sakit Belakang, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,5 bulan lalu,4 bintang,"https://www.google.com/maps/place/H.M.Muraz/@-6.9178044,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68483679d08d79:0x723a4f615bb2c864!8m2!3d-6.917309!4d106.9336686!16s%2Fg%2F11fmdlqzrd?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
78,-6.9173761,106.9327926,Kost PAPINOS,Kompleks Apartemen,,"Alamat: Jl. Cikole Dalam No.23, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Kost+PAPINOS/@-6.9178044,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b60775f2ed:0xa80220779cbc28ca!8m2!3d-6.9173761!4d106.9327926!16s%2Fg%2F11s652_5d_?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
79,-6.9174541,106.9327087,Gedung Depo arsip kita sukabumi,Kantor Pemerintah,,"Alamat: 3WMM+238, Jl.sarasa, limus nunggal, Kec. Cibeureum, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Gedung+Depo+arsip+kita+sukabumi/@-6.917442,106.9323436,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849fdf02e15fb:0x9d78dd4821d27660!8m2!3d-6.9174541!4d106.9327087!16s%2Fg%2F11smqk8fzd?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
80,-6.9174501,106.933453,SRC RAME IKI,Toko,Telepon: 0812-1220-4863 ,"Alamat: Jl. Rumah Sakit Belakang No.7, RW.3, Kel, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,👍 …,4 bulan lalu,5 bintang,"https://www.google.com/maps/place/SRC+RAME+IKI/@-6.9178044,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849d4b3af2111:0x287d50ebc5d38239!8m2!3d-6.9174501!4d106.933453!16s%2Fg%2F11g9qkkhsp?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
81,-6.9174647,106.9322405,Cikole Street Food,Restoran,,"Alamat: Jl. Dewi Sartika Jl. Cikole Dalam No.37, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Cikole+Street+Food/@-6.9174796,106.9319151,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849005d9bc3ab:0xb965a976b2fca52!8m2!3d-6.9174647!4d106.9322405!16s%2Fg%2F11y5_tht6f?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
82,-6.9175292,106.9340119,Pangkas Rambut Rijal-Asgar,Tempat Cukur Rambut,Telepon: 0852-1731-3359 ,"Alamat: Jl. Rumah Sakit Belakang, RT.4/RW.7, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,4 tahun lalu,5 bintang,"https://www.google.com/maps/place/Pangkas+Rambut+Rijal-Asgar/@-6.9178044,106.9333342,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68483676a776bf:0x4a743268f5ffd3df!8m2!3d-6.9175292!4d106.9340119!16s%2Fg%2F11f0409qdt?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
